,seconds,Civilian,Pepper Spray,Chemical Smoke,Baton,Officer,Riot Shield,Gun
6674,01:51:14,0,0,0,0,3,0,0
6675,01:51:15,0,0,0,0,3,0,0
6676,01:51:16,0,0,0,0,1,0,0
6677,01:51:17,0,0,0,0,2,0,0
6678,01:51:18,0,0,0,0,3,0,0
6679,01:51:19,0,0,0,0,3,0,0
6680,01:51:20,0,0,0,0,1,0,0
6681,01:51:21,0,0,0,0,1,0,0
6682,01:51:22,0,0,0,0,0,0,0
6683,01:51:23,1,0,0,0,0,0,0
6684,01:51:24,1,0,0,0,1,0,0
6685,01:51:25,1,0,0,0,3,0,0
6686,01:51:26,0,0,0,0,2,0,0
6687,01:51:27,0,0,0,0,2,0,0
6688,01:51:28,0,0,0,0,1,0,0
6689,01:51:29,0,0,0,0,2,0,0
6690,01:51:30,0,0,0,0,1,0,0
6691,01:51:31,0,0,0,0,1,0,0
6692,01:51:32,1,0,0,0,3,0,0
6693,01:51:33,0,0,0,0,3,0,0
6694,01:51:34,0,0,0,0,2,0,0
6695,01:51:35,0,0,0,0,3,0,0
6696,01:51:36,0,0,0,0,2,0,0
6697,01:51:37,0,0,0,0,3,0,0
6698,01:51:38,0,0,0,0,3,0,0
6699,01:51:39,0,0,0,0,3,0,0
6700,01:51:40,0,0,0,0,1,0,0
6701,01:51:41,0,0,0,0,1,0,0
6702,01:51:42,0,0,0,0,2,0,0
6703,01:51:43,0,0,0,0,3,0,0
6704,01:51:44,0,0,0,0,3,0,0
6705,01:51:45,0,0,0,0,4,0,0
6706,01:51:46,0,0,0,0,3,0,0
6707,01:51:47,0,0,0,0,3,0,0
6708,01:51:48,0,0,0,0,3,0,0
6709,01:51:49,1,0,0,0,3,0,0
6710,01:51:50,0,0,0,0,4,0,0
6711,01:51:51,0,0,0,0,4,0,0
6712,01:51:52,0,0,0,0,3,0,0
6713,01:51:53,0,0,0,0,3,0,0
6714,01:51:54,0,0,0,0,3,0,0
6715,01:51:55,0,0,0,0,1,0,0
6716,01:51:56,0,0,0,0,2,0,0
6717,01:51:57,0,0,0,0,3,0,0
6718,01:51:58,0,0,0,0,3,0,0
6719,01:51:59,0,0,0,0,1,0,0
6720,01:52:00,0,0,0,0,3,0,0
6721,01:52:01,0,0,0,0,2,0,0
6722,01:52:02,0,0,0,0,2,0,0
6723,01:52:03,0,0,0,0,4,0,0
6724,01:52:04,0,0,0,0,3,0,0
6725,01:52:05,0,0,0,0,4,0,0
6726,01:52:06,0,0,0,0,3,0,0
6727,01:52:07,0,0,0,0,1,0,0
6728,01:52:08,0,0,0,0,3,0,0
6729,01:52:09,0,0,0,0,4,0,0
6730,01:52:10,0,0,0,0,3,0,0
6731,01:52:11,0,0,0,0,3,0,0
6732,01:52:12,0,0,0,0,2,0,0
6733,01:52:13,0,0,0,0,2,0,0
6734,01:52:14,0,0,0,0,2,0,0
6735,01:52:15,0,0,0,0,3,0,0
6736,01:52:16,0,0,0,0,3,0,0
6737,01:52:17,0,0,0,0,3,0,0
6738,01:52:18,0,0,0,0,4,0,0
6739,01:52:19,0,0,0,0,3,0,0
6740,01:52:20,0,0,0,0,4,0,0
6741,01:52:21,0,0,0,0,2,0,0
6742,01:52:22,0,0,0,0,2,0,0
6743,01:52:23,0,0,0,0,3,0,0
6744,01:52:24,0,0,0,0,3,0,0
6745,01:52:25,0,0,0,0,4,0,0
6746,01:52:26,0,0,0,0,4,0,0
6747,01:52:27,0,0,0,0,3,0,0
6748,01:52:28,0,0,0,0,3,0,0
6749,01:52:29,0,0,0,0,2,0,0
6750,01:52:30,0,0,0,0,4,0,0
6751,01:52:31,0,0,0,0,4,0,0
6752,01:52:32,0,0,0,0,5,0,0
6753,01:52:33,0,0,0,0,2,0,0
6754,01:52:34,1,0,0,0,3,0,0
6755,01:52:35,0,0,0,0,3,0,0
6756,01:52:36,0,0,0,0,3,0,0
6757,01:52:37,0,0,0,0,2,0,0
6758,01:52:38,0,0,0,0,3,0,0
6759,01:52:39,0,0,0,0,3,0,0
6760,01:52:40,0,0,0,0,3,0,0
6761,01:52:41,0,0,0,0,5,0,0
6762,01:52:42,0,0,0,0,5,0,0
6763,01:52:43,0,0,0,0,4,0,0
6764,01:52:44,1,0,0,0,2,0,0
6765,01:52:45,1,0,0,0,2,0,0
6766,01:52:46,1,0,0,0,4,0,0
6767,01:52:47,0,0,0,0,4,0,0
6768,01:52:48,0,0,0,0,4,0,0
6769,01:52:49,0,0,0,0,4,0,0
6770,01:52:50,0,0,0,0,3,0,0
6771,01:52:51,0,0,0,0,2,0,0
6772,01:52:52,1,0,0,0,2,0,0
6773,01:52:53,1,0,0,0,2,0,0
6774,01:52:54,1,0,0,0,3,0,0
6775,01:52:55,1,0,0,0,4,0,0
6776,01:52:56,1,0,0,0,3,0,0
6777,01:52:57,1,0,0,0,0,0,0
6778,01:52:58,0,0,0,0,2,0,0
6779,01:52:59,1,0,0,0,2,0,0
6780,01:53:00,1,0,0,0,3,0,0
6781,01:53:01,0,0,0,0,3,0,0
6782,01:53:02,0,0,0,0,3,0,0
6783,01:53:03,0,0,0,0,2,0,0
6784,01:53:04,0,0,0,0,2,0,0
6785,01:53:05,0,0,0,0,1,0,0
6786,01:53:06,0,0,0,0,2,0,0
6787,01:53:07,0,0,0,0,1,0,0
6788,01:53:08,0,0,0,0,2,0,0
6789,01:53:09,0,0,0,0,2,0,0
6790,01:53:10,1,0,0,0,3,0,0
6791,01:53:11,1,0,0,0,3,0,0
6792,01:53:12,1,0,0,0,4,0,0
6793,01:53:13,2,0,0,0,4,0,0
6794,01:53:14,1,0,0,0,3,0,0
6795,01:53:15,2,0,0,0,2,0,0
6796,01:53:16,1,0,0,0,4,0,0
6797,01:53:17,1,0,0,0,4,0,0
6798,01:53:18,1,0,0,0,3,0,0
6799,01:53:19,1,0,0,0,2,0,0
6800,01:53:20,1,0,0,0,1,0,0
6801,01:53:21,1,0,0,0,1,0,0
6802,01:53:22,0,0,0,0,3,0,0
6803,01:53:23,0,0,0,0,1,0,0
6804,01:53:24,0,0,0,0,1,0,0
6805,01:53:25,0,0,0,0,2,0,0
6806,01:53:26,0,0,0,0,3,0,0
6807,01:53:27,1,0,0,0,2,0,0
6808,01:53:28,1,0,0,0,2,0,0
6809,01:53:29,1,0,0,0,3,0,0
6810,01:53:30,1,0,0,0,1,0,0
6811,01:53:31,0,0,0,0,3,0,0
6812,01:53:32,0,0,0,0,2,0,0
6813,01:53:33,0,0,0,0,2,0,0
6814,01:53:34,0,0,0,0,2,0,0
6815,01:53:35,1,0,0,0,2,0,0
6816,01:53:36,1,0,0,0,3,0,0
6817,01:53:37,0,0,0,0,3,0,0
6818,01:53:38,0,0,0,0,2,0,0
6819,01:53:39,0,0,0,0,3,0,0
6820,01:53:40,0,0,0,0,3,0,0
6821,01:53:41,0,0,0,0,3,0,0
6822,01:53:42,0,0,0,0,1,0,0
6823,01:53:43,0,0,0,0,2,0,0
6824,01:53:44,0,0,0,0,2,0,0
6825,01:53:45,0,0,0,0,2,0,0
6826,01:53:46,0,0,0,0,2,0,0
6827,01:53:47,0,0,0,0,1,0,0
6828,01:53:48,0,0,0,0,2,0,0
6829,01:53:49,0,0,0,0,4,0,0
6830,01:53:50,0,0,0,0,1,0,0
6831,01:53:51,0,0,0,0,2,0,0
6832,01:53:52,0,0,0,0,3,0,0
6833,01:53:53,0,0,0,0,3,0,0
6834,01:53:54,0,0,0,0,2,0,0
6835,01:53:55,0,0,0,0,3,0,0
6836,01:53:56,0,0,0,0,3,0,0
6837,01:53:57,1,0,0,0,2,0,0
6838,01:53:58,0,0,0,0,2,0,0
6839,01:53:59,0,0,0,0,3,0,0
6840,01:54:00,0,0,0,0,2,0,0
6841,01:54:01,0,0,0,0,2,0,0
6842,01:54:02,0,0,0,0,3,0,0
6843,01:54:03,0,0,0,0,2,0,0
6844,01:54:04,0,0,0,0,2,0,0
6845,01:54:05,0,0,0,0,3,0,0
6846,01:54:06,0,0,0,0,2,0,0
6847,01:54:07,0,0,0,0,2,0,0
6848,01:54:08,0,0,0,0,3,0,0
6849,01:54:09,0,0,0,0,3,0,0
6850,01:54:10,1,0,0,0,2,0,0
6851,01:54:11,1,0,0,0,2,0,0
6852,01:54:12,1,0,0,0,2,0,0
6853,01:54:13,1,0,0,0,2,0,0
6854,01:54:14,0,0,0,0,2,0,0
6855,01:54:15,0,0,0,0,1,0,0
6856,01:54:16,0,0,0,0,2,0,0
6857,01:54:17,0,0,0,0,2,0,0
6858,01:54:18,0,0,0,0,2,0,0
6859,01:54:19,0,0,0,0,3,0,0
6860,01:54:20,0,0,0,0,3,0,0
6861,01:54:21,0,0,0,0,0,0,0
6862,01:54:22,0,0,0,0,2,0,0
6863,01:54:23,0,0,0,0,1,0,0
6864,01:54:24,0,0,0,0,2,0,0
6865,01:54:25,0,0,0,0,2,0,0
6866,01:54:26,0,0,0,0,2,0,0
6867,01:54:27,0,0,0,0,2,0,0
6868,01:54:28,0,0,0,0,2,0,0
6869,01:54:29,0,0,0,0,2,0,0
6870,01:54:30,0,0,0,0,2,0,0
6871,01:54:31,0,0,0,0,3,0,0
6872,01:54:32,0,0,0,0,2,0,0
6873,01:54:33,0,0,0,0,1,0,0
6874,01:54:34,1,0,0,0,2,0,0
6875,01:54:35,1,0,0,0,2,0,0
6876,01:54:36,1,0,0,0,2,0,0
6877,01:54:37,0,0,0,0,2,0,0
6878,01:54:38,1,0,0,0,2,0,0
6879,01:54:39,0,0,0,0,2,0,0
6880,01:54:40,0,0,0,0,2,0,0
6881,01:54:41,0,0,0,0,2,0,0
6882,01:54:42,1,0,0,0,2,0,0
6883,01:54:43,0,0,0,0,1,0,0
6884,01:54:44,0,0,0,0,3,0,0
6885,01:54:45,0,0,0,0,2,0,0
6886,01:54:46,0,0,0,0,2,0,0
6887,01:54:47,0,0,0,0,2,0,0
6888,01:54:48,0,0,0,0,2,0,0
6889,01:54:49,1,0,0,0,2,0,0
6890,01:54:50,0,0,0,0,2,0,0
6891,01:54:51,0,0,0,0,2,0,0
6892,01:54:52,0,0,0,0,2,0,0
6893,01:54:53,0,0,0,0,2,0,0
6894,01:54:54,0,0,0,0,2,0,0
6895,01:54:55,0,0,0,0,3,0,0
6896,01:54:56,0,0,0,0,3,0,0
6897,01:54:57,0,0,0,0,2,0,0
6898,01:54:58,0,0,0,0,3,0,0
6899,01:54:59,0,0,0,0,3,0,0
6900,01:55:00,0,0,0,0,2,0,0
6901,01:55:01,0,0,0,0,2,0,0
6902,01:55:02,0,0,0,1,2,0,0
6903,01:55:03,0,0,0,1,3,0,0
6904,01:55:04,0,0,0,1,2,0,0
6905,01:55:05,0,0,0,1,4,0,0
6906,01:55:06,0,0,0,1,4,0,0
6907,01:55:07,0,0,0,0,2,0,0
6908,01:55:08,0,0,0,0,2,0,0
6909,01:55:09,0,0,0,0,2,0,0
6910,01:55:10,0,0,0,0,3,0,0
6911,01:55:11,0,0,0,0,3,0,0
6912,01:55:12,0,0,0,0,3,0,0
6913,01:55:13,0,0,0,0,3,0,0
6914,01:55:14,0,0,0,0,2,0,0
6915,01:55:15,0,0,0,0,3,0,0
6916,01:55:16,0,0,0,0,4,0,0
6917,01:55:17,0,0,0,0,1,0,0
6918,01:55:18,0,0,0,0,1,0,0
6919,01:55:19,0,0,0,0,3,0,0
6920,01:55:20,0,0,0,0,2,0,0
6921,01:55:21,0,0,0,0,1,0,0
6922,01:55:22,0,0,0,0,2,0,0
6923,01:55:23,0,0,0,0,2,0,0
6924,01:55:24,0,0,0,0,2,0,0
6925,01:55:25,0,0,0,0,2,0,0
6926,01:55:26,0,0,0,0,2,0,0
6927,01:55:27,0,0,0,0,2,0,0
6928,01:55:28,0,0,0,0,2,0,0
6929,01:55:29,0,0,0,0,2,0,0
6930,01:55:30,0,0,0,0,2,0,0
6931,01:55:31,0,0,0,0,2,0,0
6932,01:55:32,0,0,0,0,2,0,0
6933,01:55:33,0,0,0,0,2,0,0
6934,01:55:34,0,0,0,0,2,0,0
6935,01:55:35,0,0,0,0,2,0,0
6936,01:55:36,0,0,0,0,2,0,0
6937,01:55:37,0,0,0,0,2,0,0
6938,01:55:38,0,0,0,0,2,0,0
6939,01:55:39,0,0,0,0,2,0,0
6940,01:55:40,0,0,0,0,2,0,0
6941,01:55:41,0,0,0,0,1,0,0
6942,01:55:42,0,0,0,0,2,0,0
6943,01:55:43,0,0,0,0,3,0,0
6944,01:55:44,0,0,0,0,3,0,0
6945,01:55:45,0,0,0,0,2,0,0
6946,01:55:46,0,0,0,0,2,0,0
6947,01:55:47,0,0,0,0,2,0,0
6948,01:55:48,0,0,0,0,2,0,0
6949,01:55:49,0,0,0,0,3,0,0
6950,01:55:50,0,0,0,0,2,0,0
6951,01:55:51,0,0,0,0,1,0,0
6952,01:55:52,0,0,0,0,2,0,0
6953,01:55:53,0,0,0,0,2,0,0
6954,01:55:54,0,0,0,0,1,0,0
6955,01:55:55,0,0,0,0,3,0,0
6956,01:55:56,0,0,0,0,2,0,0
6957,01:55:57,0,0,0,0,2,0,0
6958,01:55:58,0,0,0,0,2,0,0
6959,01:55:59,0,0,0,0,3,0,0
6960,01:56:00,0,0,0,0,3,0,0
6961,01:56:01,0,0,0,0,3,0,0
6962,01:56:02,0,0,0,0,2,0,0
6963,01:56:03,0,0,0,0,1,0,0
6964,01:56:04,0,0,0,0,1,0,0
6965,01:56:05,0,0,0,0,2,0,0
6966,01:56:06,0,0,0,0,1,0,0
6967,01:56:07,0,0,0,0,2,0,0
6968,01:56:08,0,0,0,0,1,0,0
6969,01:56:09,0,0,0,0,3,0,0
6970,01:56:10,0,0,0,0,3,0,0
6971,01:56:11,0,0,0,0,2,0,0
6972,01:56:12,0,0,0,1,1,0,0
6973,01:56:13,0,0,0,0,1,0,0
6974,01:56:14,0,0,0,0,2,0,0
6975,01:56:15,0,0,0,0,2,0,0
6976,01:56:16,0,0,0,0,1,0,0
6977,01:56:17,0,0,0,0,3,0,0
6978,01:56:18,0,0,0,0,2,0,0
6979,01:56:19,0,0,0,0,3,0,0
6980,01:56:20,0,0,0,0,2,0,0
6981,01:56:21,0,0,0,0,2,0,0
6982,01:56:22,0,0,0,0,1,0,0
6983,01:56:23,0,0,0,0,2,0,0
6984,01:56:24,0,0,0,0,2,0,0
6985,01:56:25,0,0,0,0,2,0,0
6986,01:56:26,0,0,0,0,2,0,0
6987,01:56:27,0,0,0,0,2,0,0
6988,01:56:28,0,0,0,0,2,0,0
6989,01:56:29,0,0,0,0,2,0,0
6990,01:56:30,0,0,0,0,2,0,0
6991,01:56:31,0,0,0,0,2,0,0
6992,01:56:32,0,0,0,0,2,0,0
6993,01:56:33,0,0,0,0,2,0,0
6994,01:56:34,0,0,0,0,2,0,0
6995,01:56:35,0,0,0,0,3,0,0
6996,01:56:36,1,0,0,0,2,0,0
6997,01:56:37,0,0,0,0,2,0,0
6998,01:56:38,0,0,0,0,2,0,0
6999,01:56:39,0,0,0,0,3,0,0
7000,01:56:40,0,0,0,0,2,0,0
7001,01:56:41,0,0,0,0,2,0,0
7002,01:56:42,0,0,0,0,1,0,0
7003,01:56:43,0,0,0,0,4,0,0
7004,01:56:44,0,0,0,0,3,0,0
7005,01:56:45,0,0,0,0,5,0,0
7006,01:56:46,0,0,0,0,1,0,0
7007,01:56:47,0,0,0,0,3,0,0
7008,01:56:48,0,0,0,0,3,0,0
7009,01:56:49,0,0,0,0,3,0,0
7010,01:56:50,0,0,0,0,3,0,0
7011,01:56:51,0,0,0,0,3,0,0
7012,01:56:52,1,0,0,0,3,0,0
7013,01:56:53,0,0,0,0,3,0,0
7014,01:56:54,0,0,0,0,3,0,0
7015,01:56:55,1,0,0,0,3,0,0
7016,01:56:56,1,0,0,0,2,0,0
7017,01:56:57,0,0,0,0,3,0,0
7018,01:56:58,1,0,0,0,3,0,0
7019,01:56:59,1,0,0,0,3,0,0
7020,01:57:00,0,0,0,0,3,0,0
7021,01:57:01,0,0,0,0,2,0,0
7022,01:57:02,0,0,0,0,2,0,0
7023,01:57:03,0,0,0,0,2,0,0
7024,01:57:04,0,0,0,0,1,0,0
7025,01:57:05,0,0,0,0,2,0,0
7026,01:57:06,0,0,0,0,2,0,0
7027,01:57:07,0,0,0,0,2,0,0
7028,01:57:08,0,0,0,0,2,0,0
7029,01:57:09,0,0,0,0,2,0,0
7030,01:57:10,0,0,0,0,2,0,0
7031,01:57:11,0,0,0,0,2,0,0
7032,01:57:12,0,0,0,0,2,0,0
7033,01:57:13,0,0,0,0,2,0,0
7034,01:57:14,0,0,0,0,2,0,0
7035,01:57:15,0,0,0,0,2,0,0
7036,01:57:16,0,0,0,0,2,0,0
7037,01:57:17,0,0,0,0,1,0,0
7038,01:57:18,0,0,0,0,2,0,0
7039,01:57:19,0,0,0,0,2,0,0
7040,01:57:20,0,0,0,0,2,0,0
7041,01:57:21,0,0,0,0,2,0,0
7042,01:57:22,0,0,0,0,1,0,0
7043,01:57:23,0,0,0,0,2,0,0
7044,01:57:24,1,0,0,0,2,0,0
7045,01:57:25,0,0,0,0,2,0,0
7046,01:57:26,0,0,0,0,2,0,0
7047,01:57:27,0,0,0,0,2,0,0
7048,01:57:28,0,0,0,0,1,0,0
7049,01:57:29,0,0,0,0,2,0,0
7050,01:57:30,0,0,0,0,2,0,0
7051,01:57:31,0,0,0,0,2,0,0
7052,01:57:32,0,0,0,0,2,0,0
7053,01:57:33,0,0,0,0,2,0,0
7054,01:57:34,0,0,0,0,2,0,0
7055,01:57:35,0,0,0,0,2,0,0
7056,01:57:36,0,0,0,0,2,0,0
7057,01:57:37,0,0,0,0,2,0,0
7058,01:57:38,0,0,0,0,2,0,0
7059,01:57:39,0,0,0,0,3,0,0
7060,01:57:40,0,0,0,0,3,0,0
7061,01:57:41,0,0,0,0,3,0,0
7062,01:57:42,1,0,0,0,2,0,0
7063,01:57:43,1,0,0,0,3,0,0
7064,01:57:44,1,0,0,0,2,0,0
7065,01:57:45,0,0,0,0,3,0,0
7066,01:57:46,0,0,0,0,2,0,0
7067,01:57:47,0,0,0,0,2,0,0
7068,01:57:48,1,0,0,0,2,0,0
7069,01:57:49,0,0,0,0,2,0,0
7070,01:57:50,0,0,0,0,2,0,0
7071,01:57:51,0,0,0,0,2,0,0
7072,01:57:52,0,0,0,0,2,0,0
7073,01:57:53,0,0,0,0,2,0,0
7074,01:57:54,0,0,0,0,3,0,0
7075,01:57:55,0,0,0,0,2,0,0
7076,01:57:56,0,0,0,0,3,0,0
7077,01:57:57,0,0,0,0,2,0,0
7078,01:57:58,0,0,0,0,3,0,0
7079,01:57:59,0,0,0,0,3,0,0
7080,01:58:00,0,0,0,0,3,0,0
7081,01:58:01,0,0,0,0,3,0,0
7082,01:58:02,0,0,0,0,3,0,0
7083,01:58:03,0,0,0,0,2,0,0
7084,01:58:04,0,0,0,0,2,0,0
7085,01:58:05,0,0,0,0,2,0,0
7086,01:58:06,0,0,0,0,2,0,0
7087,01:58:07,0,0,0,0,2,0,0
7088,01:58:08,0,0,0,0,3,0,0
7089,01:58:09,0,0,0,0,3,0,0
7090,01:58:10,0,0,0,0,3,0,0
7091,01:58:11,0,0,0,0,4,0,0
7092,01:58:12,0,0,0,0,3,0,0
7093,01:58:13,0,0,0,0,3,0,0
7094,01:58:14,0,0,0,0,4,0,0
7095,01:58:15,0,0,0,0,3,0,0
7096,01:58:16,0,0,0,0,2,0,0
7097,01:58:17,0,0,0,0,3,0,0
7098,01:58:18,0,0,0,0,3,0,0
7099,01:58:19,0,0,0,0,2,0,0
7100,01:58:20,0,0,0,0,3,0,0
7101,01:58:21,0,0,0,0,2,0,0
7102,01:58:22,0,0,0,0,2,0,0
7103,01:58:23,0,0,0,0,3,0,0
7104,01:58:24,0,0,0,0,4,0,0
7105,01:58:25,1,0,0,0,2,0,0
7106,01:58:26,0,0,0,0,2,0,0
7107,01:58:27,0,0,0,0,2,0,0
7108,01:58:28,0,0,0,0,3,0,0
7109,01:58:29,0,0,0,0,3,0,0
7110,01:58:30,0,0,0,0,2,0,0
7111,01:58:31,0,0,0,0,3,0,0
7112,01:58:32,0,0,0,0,3,0,0
7113,01:58:33,0,0,0,0,3,0,0
7114,01:58:34,0,0,0,0,3,0,0
7115,01:58:35,0,0,0,0,3,0,0
7116,01:58:36,0,0,0,0,3,0,0
7117,01:58:37,1,0,0,0,1,0,0
7118,01:58:38,0,0,0,0,2,0,0
7119,01:58:39,0,0,0,0,4,0,0
7120,01:58:40,0,0,0,0,2,0,0
7121,01:58:41,1,0,0,0,3,0,0
7122,01:58:42,0,0,0,0,4,0,0
7123,01:58:43,0,0,0,0,5,0,0
7124,01:58:44,0,0,0,0,4,0,0
7125,01:58:45,0,0,0,0,3,0,0
7126,01:58:46,0,0,0,0,2,0,0
7127,01:58:47,0,0,0,0,2,0,0
7128,01:58:48,0,0,0,0,3,0,0
7129,01:58:49,0,0,0,0,3,0,0
7130,01:58:50,0,0,0,0,3,0,0
7131,01:58:51,0,0,0,0,4,0,0
7132,01:58:52,0,0,0,0,3,0,0
7133,01:58:53,0,0,0,0,3,0,0
7134,01:58:54,0,0,0,0,2,0,0
7135,01:58:55,0,0,0,0,2,0,0
7136,01:58:56,1,0,0,0,3,0,0
7137,01:58:57,1,0,0,0,1,0,0
7138,01:58:58,1,0,0,0,1,0,0
7139,01:58:59,1,0,0,0,1,0,0
7140,01:59:00,1,0,0,0,2,0,0
7141,01:59:01,1,0,0,0,2,0,0
7142,01:59:02,1,0,0,0,2,0,0
7143,01:59:03,1,0,0,0,2,0,0
7144,01:59:04,1,0,0,0,1,0,0
7145,01:59:05,1,0,0,0,1,0,0
7146,01:59:06,1,0,0,0,2,0,0
7147,01:59:07,1,0,0,0,2,0,0
7148,01:59:08,1,0,0,0,1,0,0
7149,01:59:09,1,0,0,0,1,0,0
7150,01:59:10,1,0,0,0,2,0,0
7151,01:59:11,1,0,0,0,2,0,0
7152,01:59:12,1,0,0,0,1,0,0
7153,01:59:13,1,0,0,0,3,0,0
7154,01:59:14,1,0,0,0,2,0,0
7155,01:59:15,1,0,0,0,1,0,0
7156,01:59:16,1,0,0,0,2,0,0
7157,01:59:17,0,0,0,0,2,0,0
7158,01:59:18,0,0,0,0,3,0,0
7159,01:59:19,0,0,0,0,2,0,0
7160,01:59:20,1,0,0,0,2,0,0
7161,01:59:21,1,0,0,0,3,0,0
7162,01:59:22,0,0,0,0,2,0,0
7163,01:59:23,1,0,0,0,2,0,0
7164,01:59:24,0,0,0,0,3,0,0
7165,01:59:25,1,0,0,0,2,0,0
7166,01:59:26,1,0,0,0,3,0,0
7167,01:59:27,1,0,0,0,1,0,0
7168,01:59:28,1,0,0,0,3,0,0
7169,01:59:29,1,0,0,0,3,0,0
7170,01:59:30,2,0,0,0,2,0,0
7171,01:59:31,2,0,0,0,2,0,0
7172,01:59:32,1,0,0,0,2,0,0
7173,01:59:33,1,0,0,0,2,0,0
7174,01:59:34,1,0,0,0,3,0,0
7175,01:59:35,1,0,0,0,3,0,0
7176,01:59:36,1,0,0,0,5,0,0
7177,01:59:37,1,0,0,0,4,0,0
7178,01:59:38,1,0,0,0,3,0,0
7179,01:59:39,1,0,0,0,3,0,0
7180,01:59:40,1,0,0,0,1,0,0
7181,01:59:41,1,0,0,0,2,0,0
7182,01:59:42,0,0,0,0,2,0,0
7183,01:59:43,0,0,0,0,4,0,0
7184,01:59:44,0,0,0,0,3,0,0
7185,01:59:45,1,0,0,0,3,0,0
7186,01:59:46,0,0,0,0,2,0,0
7187,01:59:47,1,0,0,0,2,0,0
7188,01:59:48,0,0,0,0,1,0,0
7189,01:59:49,0,0,0,0,2,0,0
7190,01:59:50,0,0,0,0,2,0,0
7191,01:59:51,0,0,0,0,2,0,0
7192,01:59:52,0,0,0,0,2,0,0
7193,01:59:53,0,0,0,0,2,0,0
7194,01:59:54,0,0,0,0,2,0,0
7195,01:59:55,0,0,0,0,2,0,0
7196,01:59:56,1,0,0,0,1,0,0
7197,01:59:57,0,0,0,0,2,0,0
7198,01:59:58,0,0,0,0,2,0,0
7199,01:59:59,0,0,0,0,2,0,0
7200,02:00:00,0,0,0,0,2,0,0
7201,02:00:01,0,0,0,0,1,0,0
7202,02:00:02,0,0,0,0,2,0,0
7203,02:00:03,0,0,0,0,4,0,0
7204,02:00:04,0,0,0,0,3,0,0
7205,02:00:05,1,0,0,0,0,0,0
7206,02:00:06,0,0,0,0,0,0,0
7207,02:00:07,1,0,0,0,3,0,0
7208,02:00:08,0,0,0,0,3,0,0
7209,02:00:09,0,0,0,0,2,0,0
7210,02:00:10,0,0,0,0,2,0,0
7211,02:00:11,0,0,0,0,3,0,0
7212,02:00:12,1,0,0,0,3,0,0
7213,02:00:13,1,0,0,0,3,0,0
7214,02:00:14,1,0,0,0,2,0,0
7215,02:00:15,0,0,0,0,3,0,0
7216,02:00:16,1,0,0,0,2,0,0
7217,02:00:17,1,0,0,0,3,0,0
7218,02:00:18,0,0,0,0,4,0,0
7219,02:00:19,1,0,0,0,3,0,0
7220,02:00:20,1,0,0,0,2,0,0
7221,02:00:21,1,0,0,0,2,0,0
7222,02:00:22,1,0,0,0,3,0,0
7223,02:00:23,1,0,0,0,3,0,0
7224,02:00:24,0,0,0,0,4,0,0
7225,02:00:25,0,0,0,0,3,0,0
7226,02:00:26,0,0,0,0,2,0,0
7227,02:00:27,0,0,0,0,3,0,0
7228,02:00:28,1,0,0,0,1,0,0
7229,02:00:29,0,0,0,0,2,0,0
7230,02:00:30,0,0,0,0,2,0,0
7231,02:00:31,0,0,0,0,2,0,0
7232,02:00:32,0,0,0,0,2,0,0
7233,02:00:33,0,0,0,0,3,0,0
7234,02:00:34,0,0,0,0,5,0,0
7235,02:00:35,0,0,0,0,6,0,0
7236,02:00:36,0,0,0,0,5,0,0
7237,02:00:37,0,0,0,0,5,0,0
7238,02:00:38,0,0,0,0,4,0,0
7239,02:00:39,0,0,0,0,4,0,0
7240,02:00:40,1,0,0,0,3,0,0
7241,02:00:41,1,0,0,0,3,0,0
7242,02:00:42,1,0,0,0,6,0,0
7243,02:00:43,1,0,0,0,5,0,0
7244,02:00:44,0,0,0,0,3,0,0
7245,02:00:45,0,0,0,0,6,0,0
7246,02:00:46,0,0,0,0,4,0,0
7247,02:00:47,1,0,0,0,3,0,0
7248,02:00:48,1,0,0,0,3,0,0
7249,02:00:49,1,0,0,0,4,0,0
7250,02:00:50,0,0,0,0,4,0,0
7251,02:00:51,1,0,0,0,3,0,0
7252,02:00:52,1,0,0,0,4,0,0
7253,02:00:53,0,0,0,0,5,0,0
7254,02:00:54,1,0,0,0,4,0,0
7255,02:00:55,1,0,0,0,5,0,0
7256,02:00:56,2,0,0,0,3,0,0
7257,02:00:57,1,0,0,0,2,0,0
7258,02:00:58,0,0,0,0,2,0,0
7259,02:00:59,1,0,0,0,5,0,0
7260,02:01:00,0,0,0,0,3,0,0
7261,02:01:01,0,0,0,0,4,0,0
7262,02:01:02,0,0,0,0,2,0,0
7263,02:01:03,0,0,0,0,5,0,0
7264,02:01:04,0,0,0,0,3,0,0
7265,02:01:05,1,0,0,0,4,0,0
7266,02:01:06,1,0,0,0,2,0,0
7267,02:01:07,1,0,0,0,3,0,0
7268,02:01:08,0,0,0,0,4,0,0
7269,02:01:09,0,0,0,0,6,0,0
7270,02:01:10,0,0,0,0,6,0,0
7271,02:01:11,0,0,0,0,5,0,0
7272,02:01:12,0,0,0,0,7,0,0
7273,02:01:13,0,0,0,0,7,0,0
7274,02:01:14,0,0,0,0,3,0,0
7275,02:01:15,0,0,0,0,3,0,0
7276,02:01:16,0,0,0,0,4,0,0
7277,02:01:17,0,0,0,0,4,0,0
7278,02:01:18,0,0,0,0,4,0,0
7279,02:01:19,0,0,0,0,5,0,0
